YEAR,TEAM,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR
2014,Tennessee Martin,48.1,58.8,35.099999999999994,49.7,30.0,32.7,16.2,19.5,34.9,38.2,45.8,59.4,72.0,70.6,34.4,31.4
2014,Ball St.,46.6,51.5,42.6,45.4,34.0,30.4,25.0,16.3,31.5,33.1,46.3,52.3,68.4,69.7,38.9,28.8
2014,Houston Christian,46.3,50.9,39.5,43.2,30.6,33.6,22.4,16.400000000000002,33.7,33.7,44.8,51.0,67.8,69.0,26.2,30.1
2014,Arizona St.,52.400000000000006,46.3,42.5,37.3,24.5,30.2,16.3,17.0,39.0,32.6,48.8,45.3,69.4,64.8,37.1,27.3
2014,North Carolina Central,50.2,44.4,49.5,44.8,35.4,33.1,17.2,23.7,32.5,31.0,50.8,43.2,72.7,69.5,29.2,35.9
2014,Texas A&M,47.9,45.3,38.8,39.8,27.200000000000003,31.4,17.4,20.3,31.7,28.8,48.1,46.5,64.2,68.9,34.1,36.7
2014,St. Francis PA,47.6,52.400000000000006,32.7,30.1,26.0,32.2,17.0,17.5,32.0,37.5,47.3,50.8,64.2,75.3,41.7,30.1
2014,Eastern Kentucky,56.7,55.7,43.2,54.900000000000006,23.0,34.0,15.8,24.2,38.6,35.8,55.7,56.7,75.5,71.3,44.3,35.4
2014,Valparaiso,51.4,46.1,45.8,43.9,32.7,31.1,22.6,16.1,35.0,34.1,50.7,43.8,73.2,71.3,36.0,32.4
2014,Alabama,49.4,47.0,44.0,41.3,30.0,34.5,18.3,19.3,33.3,30.7,49.1,47.5,68.3,74.7,33.3,32.0
2014,Eastern Washington,51.9,50.4,40.400000000000006,41.9,29.9,30.2,17.5,14.8,37.2,35.0,49.5,49.4,69.3,70.6,37.9,31.1
2014,Evansville,49.8,51.1,49.1,37.7,26.5,32.300000000000004,19.2,18.1,35.3,35.7,48.9,49.7,71.4,70.5,23.9,35.5
2014,Xavier,51.7,49.4,41.6,39.5,34.1,28.7,18.7,16.900000000000002,34.8,35.2,51.5,47.4,68.8,66.8,27.0,35.7
2014,Illinois Chicago,46.1,53.1,39.2,49.9,30.4,28.1,19.0,16.6,32.6,37.8,44.8,51.4,71.4,69.4,31.7,32.0
2014,Penn St.,48.3,47.7,39.4,47.9,29.9,28.7,15.8,16.400000000000002,31.9,35.2,48.6,44.9,74.1,71.3,34.4,35.9
2014,North Carolina A&T,42.7,50.1,58.6,54.400000000000006,33.4,32.1,22.1,17.9,29.5,35.9,41.9,47.8,69.5,68.8,34.8,37.0
2014,Central Michigan,49.3,56.99999999999999,37.1,39.7,29.0,32.1,16.5,19.5,31.6,36.5,50.8,58.3,70.2,74.6,45.0,36.4
2014,Purdue,47.2,47.8,37.5,41.9,36.3,30.6,17.8,16.400000000000002,33.2,33.0,46.2,46.9,67.1,71.4,27.8,34.0
2014,East Carolina,51.3,51.9,41.6,31.9,29.3,35.4,18.3,18.1,36.7,31.9,48.3,54.1,72.7,66.7,43.7,34.5
2014,Dayton,52.400000000000006,48.8,40.6,43.0,33.900000000000006,28.8,18.1,18.8,37.7,33.2,50.4,48.3,68.1,70.8,31.9,31.6
2014,New Orleans,46.7,53.2,51.8,42.5,34.1,33.1,23.4,19.7,32.9,36.4,45.6,52.7,69.6,70.2,28.4,28.9
2014,Milwaukee,49.1,49.1,44.7,36.5,28.6,31.2,19.9,18.5,32.7,31.0,49.1,50.4,73.3,74.8,40.6,32.5
2014,DePaul,47.6,53.900000000000006,42.0,46.7,33.800000000000004,32.0,19.7,19.1,33.6,37.4,46.3,52.9,68.4,70.4,31.4,31.7
2014,Seton Hall,52.400000000000006,50.2,43.1,41.6,26.4,28.3,18.1,18.2,35.8,34.9,51.6,49.1,72.1,71.1,39.2,33.2
2014,Manhattan,50.7,45.4,55.50000000000001,52.8,34.4,33.300000000000004,19.7,21.7,36.9,32.7,48.7,44.0,66.3,70.0,30.7,27.8
2014,Siena,45.8,46.6,41.7,51.5,36.6,33.1,20.200000000000003,18.6,32.8,33.0,44.8,45.3,72.0,67.7,23.8,31.8
2014,Howard,42.1,49.9,49.3,54.400000000000006,31.8,36.3,24.0,21.3,32.9,33.4,38.9,49.8,68.2,68.9,30.5,38.0
2014,South Carolina,46.5,49.2,45.7,56.89999999999999,39.4,33.900000000000006,21.3,20.0,37.8,32.6,42.6,49.4,70.6,68.7,27.8,34.6
2014,Saint Louis,49.6,44.4,40.3,35.6,28.8,29.0,18.6,21.0,31.7,29.6,50.5,44.4,69.9,68.4,32.4,25.6
2014,Northeastern,48.0,50.8,44.4,33.4,32.7,29.7,20.0,17.1,32.4,37.1,47.7,48.7,64.5,68.3,28.4,30.5
2014,Northern Kentucky,50.6,53.3,35.7,48.8,28.4,32.2,17.8,16.8,34.9,37.7,49.4,51.7,70.6,70.1,40.4,33.8
2014,Bryant,52.5,50.0,37.1,32.800000000000004,29.0,34.0,18.1,18.0,33.2,36.4,53.8,47.5,70.5,68.6,33.8,35.6
2014,Minnesota,51.6,48.7,39.7,40.2,31.4,31.2,18.1,18.7,35.5,34.4,50.6,47.1,73.8,72.8,37.7,35.4
